TOTAL	GeneChunk	runMONSTER	didFAIL	isMISSING
WNT1	9275	FALSE	TRUE	FALSE
RTKN2	9276	TRUE	FALSE	FALSE
ALS2CR12	9277	TRUE	FALSE	FALSE
RNF19B	9278	TRUE	FALSE	FALSE
DEFB121	9279	TRUE	FALSE	FALSE
PTK2B	9280	TRUE	FALSE	FALSE
ST6GALNAC3	9281	TRUE	FALSE	FALSE
NOC4L	9282	TRUE	FALSE	FALSE
SSH2	9283	TRUE	FALSE	FALSE
SHARPIN	9284	TRUE	FALSE	FALSE
UGT1A8	9285	TRUE	FALSE	FALSE
FAM229A	9286	TRUE	FALSE	FALSE
SLC40A1	9287	TRUE	FALSE	FALSE
FOSL1	9288	TRUE	FALSE	FALSE
MEIOB	9289	TRUE	FALSE	FALSE
PRSS54	9290	TRUE	FALSE	FALSE
ADAM28	9291	TRUE	FALSE	FALSE
KRT7	9292	TRUE	FALSE	FALSE
NOL10	9293	TRUE	FALSE	FALSE
NLRC3	9294	TRUE	FALSE	FALSE
CXCL6	9295	TRUE	FALSE	FALSE
UBAC2	9296	TRUE	FALSE	FALSE
TMEM71	9297	TRUE	FALSE	FALSE
ZFAND3	9298	TRUE	FALSE	FALSE
MYO6	9299	TRUE	FALSE	FALSE
CCR2	9300	TRUE	FALSE	FALSE
MRPL48	9301	TRUE	FALSE	FALSE
KCTD9	9302	TRUE	FALSE	FALSE
S100A3	9303	TRUE	FALSE	FALSE
RAD23B	9304	TRUE	FALSE	FALSE
IL27RA	9305	FALSE	TRUE	FALSE
CCDC36	9306	TRUE	FALSE	FALSE
UTF1	9307	FALSE	TRUE	FALSE
PLEKHH3	9308	TRUE	FALSE	FALSE
GLDN	9309	TRUE	FALSE	FALSE
FAM86C1	9310	TRUE	FALSE	FALSE
SLC9A2	9311	TRUE	FALSE	FALSE
CD28	9312	TRUE	FALSE	FALSE
USP17L10	9313	FALSE	TRUE	FALSE
MFAP4	9314	FALSE	TRUE	FALSE
TNNI3	9315	TRUE	FALSE	FALSE
SAR1A	9316	TRUE	FALSE	FALSE
PTTG1	9317	TRUE	FALSE	FALSE
CD7	9318	TRUE	FALSE	FALSE
HGF	9319	TRUE	FALSE	FALSE
NDUFB7	9320	TRUE	FALSE	FALSE
CCDC63	9321	TRUE	FALSE	FALSE
C8B	9322	TRUE	FALSE	FALSE
POU4F3	9323	FALSE	TRUE	FALSE
HIST1H3F	9324	TRUE	FALSE	FALSE
MYO3A	9325	TRUE	FALSE	FALSE
ZNF334	9326	TRUE	FALSE	FALSE
MGAT4A	9327	TRUE	FALSE	FALSE
WDFY1	9328	TRUE	FALSE	FALSE
OLFML2A	9329	TRUE	FALSE	FALSE
MYL7	9330	TRUE	FALSE	FALSE
RBPMS2	9331	TRUE	FALSE	FALSE
SCLT1	9332	TRUE	FALSE	FALSE
CTD-2583A14.9	9333	TRUE	FALSE	FALSE
RWDD4	9334	TRUE	FALSE	FALSE
MTMR4	9335	TRUE	FALSE	FALSE
MRPL44	9336	TRUE	FALSE	FALSE
FANCG	9337	TRUE	FALSE	FALSE
ZNF420	9338	TRUE	FALSE	FALSE
MPP6	9339	TRUE	FALSE	FALSE
APOBEC4	9340	TRUE	FALSE	FALSE
P3H1	9341	TRUE	FALSE	FALSE
TTL	9342	TRUE	FALSE	FALSE
VAPB	9343	TRUE	FALSE	FALSE
ANKLE2	9344	TRUE	FALSE	FALSE
SLC1A1	9345	TRUE	FALSE	FALSE
CFI	9346	TRUE	FALSE	FALSE
TMEM61	9347	TRUE	FALSE	FALSE
EIF4EBP3	9348	TRUE	FALSE	FALSE
ZFP30	9349	TRUE	FALSE	FALSE
ENDOD1	9350	TRUE	FALSE	FALSE
HSPE1-MOB4	9351	TRUE	FALSE	FALSE
TAS1R2	9352	TRUE	FALSE	FALSE
TM4SF19	9353	TRUE	FALSE	FALSE
UGCG	9354	TRUE	FALSE	FALSE
MPZL3	9355	TRUE	FALSE	FALSE
PIK3CG	9356	TRUE	FALSE	FALSE
DUSP4	9357	TRUE	FALSE	FALSE
OLFML1	9358	TRUE	FALSE	FALSE
ATF1	9359	TRUE	FALSE	FALSE
PRCD	9360	TRUE	FALSE	FALSE
USP17L5	9361	FALSE	TRUE	FALSE
RASD2	9362	TRUE	FALSE	FALSE
MCOLN1	9363	TRUE	FALSE	FALSE
PPIAL4E	9364	FALSE	TRUE	FALSE
PTTG2	9365	TRUE	FALSE	FALSE
EXO5	9366	TRUE	FALSE	FALSE
IFFO1	9367	TRUE	FALSE	FALSE
OR8J3	9368	FALSE	TRUE	FALSE
PDE2A	9369	TRUE	FALSE	FALSE
PCDHGA11	9370	TRUE	FALSE	FALSE
TRIM49B	9371	TRUE	FALSE	FALSE
PCNX3	9372	TRUE	FALSE	FALSE
AC092835.2	9373	TRUE	FALSE	FALSE
DHRS4	9374	TRUE	FALSE	FALSE
FAM89B	9375	FALSE	TRUE	FALSE
MYADML2	9376	TRUE	FALSE	FALSE
BUB3	9377	TRUE	FALSE	FALSE
AC012363.1	9378	FALSE	TRUE	FALSE
HIGD2B	9379	TRUE	FALSE	FALSE
TTC26	9380	TRUE	FALSE	FALSE
MAPK10	9381	TRUE	FALSE	FALSE
PINX1	9382	TRUE	FALSE	FALSE
UFSP1	9383	TRUE	FALSE	FALSE
MT2A	9384	TRUE	FALSE	FALSE
ACTN4	9385	TRUE	FALSE	FALSE
CDKL2	9386	TRUE	FALSE	FALSE
RNF185	9387	TRUE	FALSE	FALSE
CLNS1A	9388	TRUE	FALSE	FALSE
CFAP45	9389	TRUE	FALSE	FALSE
FGFRL1	9390	TRUE	FALSE	FALSE
ADAMTS14	9391	TRUE	FALSE	FALSE
DGCR2	9392	TRUE	FALSE	FALSE
NXPE1	9393	TRUE	FALSE	FALSE
PAFAH2	9394	TRUE	FALSE	FALSE
SCP2D1	9395	TRUE	FALSE	FALSE
PLEKHG7	9396	TRUE	FALSE	FALSE
CLCN7	9397	TRUE	FALSE	FALSE
CLEC17A	9398	TRUE	FALSE	FALSE
KLRK1	9399	TRUE	FALSE	FALSE
STK10	9400	TRUE	FALSE	FALSE
ARRDC5	9401	TRUE	FALSE	FALSE
MRPL12	9402	TRUE	FALSE	FALSE
PROSER1	9403	TRUE	FALSE	FALSE
TUBGCP2	9404	TRUE	FALSE	FALSE
PEX16	9405	TRUE	FALSE	FALSE
MIEF2	9406	TRUE	FALSE	FALSE
PDZRN3	9407	TRUE	FALSE	FALSE
LCN15	9408	TRUE	FALSE	FALSE
CCDC122	9409	TRUE	FALSE	FALSE
LOXL1	9410	TRUE	FALSE	FALSE
ZNF488	9411	TRUE	FALSE	FALSE
SETD5	9412	TRUE	FALSE	FALSE
SUV39H2	9413	TRUE	FALSE	FALSE
RFPL2	9414	TRUE	FALSE	FALSE
FRRS1L	9415	TRUE	FALSE	FALSE
CUTA	9416	TRUE	FALSE	FALSE
SGK3	9417	TRUE	FALSE	FALSE
NOS1AP	9418	TRUE	FALSE	FALSE
RP11-474G23.1	9419	TRUE	FALSE	FALSE
MAN1C1	9420	TRUE	FALSE	FALSE
ATAD3C	9421	TRUE	FALSE	FALSE
DENND2A	9422	TRUE	FALSE	FALSE
NDC80	9423	TRUE	FALSE	FALSE
TTLL11	9424	TRUE	FALSE	FALSE
TAF4B	9425	TRUE	FALSE	FALSE
HS6ST1	9426	TRUE	FALSE	FALSE
GALNTL5	9427	TRUE	FALSE	FALSE
PLA2R1	9428	TRUE	FALSE	FALSE
CPM	9429	TRUE	FALSE	FALSE
ZFAND2A	9430	TRUE	FALSE	FALSE
SYT17	9431	TRUE	FALSE	FALSE
TRPV3	9432	TRUE	FALSE	FALSE
BOLL	9433	TRUE	FALSE	FALSE
GIP	9434	TRUE	FALSE	FALSE
TRPV4	9435	TRUE	FALSE	FALSE
TAAR5	9436	TRUE	FALSE	FALSE
APOL4	9437	TRUE	FALSE	FALSE
FAM53B	9438	TRUE	FALSE	FALSE
PLCL1	9439	TRUE	FALSE	FALSE
ANGPT2	9440	TRUE	FALSE	FALSE
AFF4	9441	TRUE	FALSE	FALSE
NAA25	9442	TRUE	FALSE	FALSE
RAP1GDS1	9443	TRUE	FALSE	FALSE
KRTAP23-1	9444	FALSE	TRUE	FALSE
SASS6	9445	TRUE	FALSE	FALSE
ID4	9446	TRUE	FALSE	FALSE
INCENP	9447	TRUE	FALSE	FALSE
NR2F6	9448	TRUE	FALSE	FALSE
CARF	9449	TRUE	FALSE	FALSE
RGPD1	9450	TRUE	FALSE	FALSE
FRYL	9451	TRUE	FALSE	FALSE
CSNK1D	9452	TRUE	FALSE	FALSE
DKK3	9453	TRUE	FALSE	FALSE
ITLN2	9454	TRUE	FALSE	FALSE
FNDC7	9455	TRUE	FALSE	FALSE
ENDOV	9456	TRUE	FALSE	FALSE
MVK	9457	TRUE	FALSE	FALSE
USP19	9458	TRUE	FALSE	FALSE
WNT10B	9459	TRUE	FALSE	FALSE
TRIM34	9460	TRUE	FALSE	FALSE
YARS	9461	TRUE	FALSE	FALSE
FYN	9462	TRUE	FALSE	FALSE
MMP7	9463	TRUE	FALSE	FALSE
POU2F1	9464	TRUE	FALSE	FALSE
ZBTB26	9465	TRUE	FALSE	FALSE
ZNF638	9466	TRUE	FALSE	FALSE
MUC20	9467	TRUE	FALSE	FALSE
CD160	9468	TRUE	FALSE	FALSE
NCOA6	9469	TRUE	FALSE	FALSE
QPCT	9470	TRUE	FALSE	FALSE
SERPINB13	9471	TRUE	FALSE	FALSE
RHBDL3	9472	TRUE	FALSE	FALSE
DRD5	9473	TRUE	FALSE	FALSE
GRAMD2	9474	TRUE	FALSE	FALSE
LRRIQ3	9475	TRUE	FALSE	FALSE
VEGFB	9476	TRUE	FALSE	FALSE
GALNT9	9477	FALSE	TRUE	FALSE
ARHGAP40	9478	TRUE	FALSE	FALSE
TOMM20	9479	TRUE	FALSE	FALSE
CLRN3	9480	TRUE	FALSE	FALSE
TTBK1	9481	TRUE	FALSE	FALSE
BRINP3	9482	TRUE	FALSE	FALSE
OR52N4	9483	TRUE	FALSE	FALSE
SIGMAR1	9484	TRUE	FALSE	FALSE
ZDBF2	9485	TRUE	FALSE	FALSE
LINC00493	9486	TRUE	FALSE	FALSE
TBRG1	9487	TRUE	FALSE	FALSE
GALR2	9488	FALSE	TRUE	FALSE
EFEMP2	9489	TRUE	FALSE	FALSE
THRB	9490	TRUE	FALSE	FALSE
ERCC6	9491	TRUE	FALSE	FALSE
PON1	9492	TRUE	FALSE	FALSE
OSGIN2	9493	TRUE	FALSE	FALSE
LRRC9	9494	TRUE	FALSE	FALSE
CACNA1I	9495	TRUE	FALSE	FALSE
OR4N5	9496	TRUE	FALSE	FALSE
HUS1	9497	TRUE	FALSE	FALSE
TMEM62	9498	TRUE	FALSE	FALSE
XXbac-BPG32J3.19	9499	TRUE	FALSE	FALSE
LTF	9500	TRUE	FALSE	FALSE
NOP16	9501	TRUE	FALSE	FALSE
BORCS7	9502	TRUE	FALSE	FALSE
ERGIC2	9503	TRUE	FALSE	FALSE
DRC3	9504	TRUE	FALSE	FALSE
EIF5A	9505	TRUE	FALSE	FALSE
CYP26C1	9506	TRUE	FALSE	FALSE
JCHAIN	9507	TRUE	FALSE	FALSE
HTR1B	9508	TRUE	FALSE	FALSE
NPPC	9509	TRUE	FALSE	FALSE
TMEM11	9510	TRUE	FALSE	FALSE
UFL1	9511	TRUE	FALSE	FALSE
COG7	9512	TRUE	FALSE	FALSE
EXOC1	9513	TRUE	FALSE	FALSE
ZNF24	9514	TRUE	FALSE	FALSE
LRRIQ4	9515	TRUE	FALSE	FALSE
KCNS2	9516	FALSE	TRUE	FALSE
CASC5	9517	TRUE	FALSE	FALSE
POLR2J2	9518	FALSE	TRUE	FALSE
PARPBP	9519	TRUE	FALSE	FALSE
CD2BP2	9520	TRUE	FALSE	FALSE
ZNF333	9521	TRUE	FALSE	FALSE
HNRNPR	9522	TRUE	FALSE	FALSE
GLT8D2	9523	TRUE	FALSE	FALSE
UCN	9524	FALSE	TRUE	FALSE
KDM4A	9525	TRUE	FALSE	FALSE
KIAA0922	9526	TRUE	FALSE	FALSE
NPIPB5	9527	TRUE	FALSE	FALSE
CDC42BPB	9528	TRUE	FALSE	FALSE
RRP1B	9529	TRUE	FALSE	FALSE
BCL11B	9530	TRUE	FALSE	FALSE
ADAMTS2	9531	TRUE	FALSE	FALSE
SZRD1	9532	TRUE	FALSE	FALSE
KRT84	9533	TRUE	FALSE	FALSE
PPP1R17	9534	TRUE	FALSE	FALSE
SPRR3	9535	TRUE	FALSE	FALSE
ACSM1	9536	TRUE	FALSE	FALSE
RNF11	9537	TRUE	FALSE	FALSE
ARL2-SNX15	9538	TRUE	FALSE	FALSE
ABHD3	9539	TRUE	FALSE	FALSE
FOXL2	9540	TRUE	FALSE	FALSE
ZNF830	9541	TRUE	FALSE	FALSE
CNR1	9542	TRUE	FALSE	FALSE
SKI	9543	TRUE	FALSE	FALSE
CCS	9544	TRUE	FALSE	FALSE
AP1M1	9545	TRUE	FALSE	FALSE
PTGDR2	9546	TRUE	FALSE	FALSE
PTPN4	9547	TRUE	FALSE	FALSE
MYH14	9548	TRUE	FALSE	FALSE
OXCT1	9549	TRUE	FALSE	FALSE
THSD7B	9550	TRUE	FALSE	FALSE
PCNX4	9551	TRUE	FALSE	FALSE
ASAH2	9552	TRUE	FALSE	FALSE
TCEA3	9553	TRUE	FALSE	FALSE
RHEBL1	9554	TRUE	FALSE	FALSE
ANKS4B	9555	TRUE	FALSE	FALSE
KCNJ8	9556	TRUE	FALSE	FALSE
ZCCHC14	9557	TRUE	FALSE	FALSE
ZC3H12A	9558	TRUE	FALSE	FALSE
POPDC2	9559	TRUE	FALSE	FALSE
ZNF783	9560	TRUE	FALSE	FALSE
SH2B2	9561	TRUE	FALSE	FALSE
SMIM4	9562	TRUE	FALSE	FALSE
INPP5K	9563	TRUE	FALSE	FALSE
DTHD1	9564	TRUE	FALSE	FALSE
KRT71	9565	TRUE	FALSE	FALSE
LAX1	9566	TRUE	FALSE	FALSE
DYNC1H1	9567	TRUE	FALSE	FALSE
SKA1	9568	TRUE	FALSE	FALSE
WDR11	9569	TRUE	FALSE	FALSE
ADAM23	9570	TRUE	FALSE	FALSE
SEPT10	9571	TRUE	FALSE	FALSE
RETNLB	9572	TRUE	FALSE	FALSE
CARD19	9573	TRUE	FALSE	FALSE
C2orf68	9574	TRUE	FALSE	FALSE
DFFB	9575	TRUE	FALSE	FALSE
CRY1	9576	TRUE	FALSE	FALSE
FNDC10	9577	FALSE	TRUE	FALSE
ZNF397	9578	TRUE	FALSE	FALSE
CSAD	9579	TRUE	FALSE	FALSE
ANKRD26	9580	TRUE	FALSE	FALSE
LHPP	9581	TRUE	FALSE	FALSE
NFATC3	9582	TRUE	FALSE	FALSE
AS3MT	9583	TRUE	FALSE	FALSE
SYT4	9584	TRUE	FALSE	FALSE
MC2R	9585	TRUE	FALSE	FALSE
LCP2	9586	TRUE	FALSE	FALSE
SETD4	9587	TRUE	FALSE	FALSE
OR2B11	9588	TRUE	FALSE	FALSE
ZNF473	9589	TRUE	FALSE	FALSE
CLPTM1L	9590	TRUE	FALSE	FALSE
ZNF511-PRAP1	9591	FALSE	TRUE	FALSE
NBPF12	9592	FALSE	TRUE	FALSE
AC104532.2	9593	TRUE	FALSE	FALSE
LCN2	9594	TRUE	FALSE	FALSE
CTAGE6	9595	TRUE	FALSE	FALSE
CPT1C	9596	TRUE	FALSE	FALSE
CCR3	9597	TRUE	FALSE	FALSE
APOBEC3C	9598	TRUE	FALSE	FALSE
MYZAP	9599	TRUE	FALSE	FALSE
FRG2	9600	FALSE	TRUE	FALSE
CDK10	9601	TRUE	FALSE	FALSE
MLANA	9602	TRUE	FALSE	FALSE
NAPSA	9603	TRUE	FALSE	FALSE
GCSAML	9604	TRUE	FALSE	FALSE
RTF1	9605	TRUE	FALSE	FALSE
FAM180A	9606	TRUE	FALSE	FALSE
EEF1A1	9607	TRUE	FALSE	FALSE
MOG	9608	TRUE	FALSE	FALSE
SOAT1	9609	TRUE	FALSE	FALSE
ANXA13	9610	TRUE	FALSE	FALSE
JAKMIP2	9611	TRUE	FALSE	FALSE
MEAF6	9612	TRUE	FALSE	FALSE
ATAD1	9613	TRUE	FALSE	FALSE
RNASEH1	9614	TRUE	FALSE	FALSE
JMY	9615	TRUE	FALSE	FALSE
CSGALNACT2	9616	TRUE	FALSE	FALSE
NAGA	9617	TRUE	FALSE	FALSE
LARP7	9618	TRUE	FALSE	FALSE
CTNNBIP1	9619	TRUE	FALSE	FALSE
DEFB106A	9620	FALSE	TRUE	FALSE
BET1L	9621	TRUE	FALSE	FALSE
TMEM191C	9622	FALSE	TRUE	FALSE
CYP4F3	9623	TRUE	FALSE	FALSE
DESI2	9624	TRUE	FALSE	FALSE
SFXN3	9625	TRUE	FALSE	FALSE
ATAD5	9626	TRUE	FALSE	FALSE
IL3	9627	TRUE	FALSE	FALSE
KDM4B	9628	TRUE	FALSE	FALSE
AC005281.1	9629	TRUE	FALSE	FALSE
IMPA2	9630	TRUE	FALSE	FALSE
TACR2	9631	TRUE	FALSE	FALSE
ZNF658	9632	FALSE	TRUE	FALSE
TCF23	9633	TRUE	FALSE	FALSE
RAD1	9634	TRUE	FALSE	FALSE
EXOC2	9635	TRUE	FALSE	FALSE
ESRRG	9636	TRUE	FALSE	FALSE
SERP2	9637	TRUE	FALSE	FALSE
CREBRF	9638	TRUE	FALSE	FALSE
FAXC	9639	TRUE	FALSE	FALSE
HLA-B	9640	TRUE	FALSE	FALSE
DXO	9641	TRUE	FALSE	FALSE
TMEM136	9642	TRUE	FALSE	FALSE
KCNJ1	9643	TRUE	FALSE	FALSE
WDR47	9644	TRUE	FALSE	FALSE
CYP11B2	9645	TRUE	FALSE	FALSE
ABR	9646	TRUE	FALSE	FALSE
RNPS1	9647	TRUE	FALSE	FALSE
TWF2	9648	TRUE	FALSE	FALSE
PRNT	9649	TRUE	FALSE	FALSE
STXBP3	9650	TRUE	FALSE	FALSE
PRKAA1	9651	TRUE	FALSE	FALSE
LHFPL2	9652	TRUE	FALSE	FALSE
HDAC3	9653	TRUE	FALSE	FALSE
PDE6C	9654	TRUE	FALSE	FALSE
OR5M8	9655	FALSE	TRUE	FALSE
EVPL	9656	TRUE	FALSE	FALSE
ANKUB1	9657	TRUE	FALSE	FALSE
DCLRE1C	9658	TRUE	FALSE	FALSE
ERN2	9659	TRUE	FALSE	FALSE
KPTN	9660	TRUE	FALSE	FALSE
ADH1A	9661	TRUE	FALSE	FALSE
MRO	9662	TRUE	FALSE	FALSE
OAS2	9663	TRUE	FALSE	FALSE
TMEM95	9664	FALSE	TRUE	FALSE
AGAP3	9665	TRUE	FALSE	FALSE
SYNPR	9666	TRUE	FALSE	FALSE
USP50	9667	TRUE	FALSE	FALSE
CANT1	9668	TRUE	FALSE	FALSE
AASDH	9669	TRUE	FALSE	FALSE
ZNF267	9670	TRUE	FALSE	FALSE
PRR34	9671	TRUE	FALSE	FALSE
AC018755.18	9672	TRUE	FALSE	FALSE
CASC1	9673	TRUE	FALSE	FALSE
IQCF6	9674	TRUE	FALSE	FALSE
CENPE	9675	TRUE	FALSE	FALSE
CNTN2	9676	TRUE	FALSE	FALSE
SWAP70	9677	TRUE	FALSE	FALSE
KLF18	9678	TRUE	FALSE	FALSE
ARHGDIA	9679	FALSE	TRUE	FALSE
SNIP1	9680	TRUE	FALSE	FALSE
SPTLC2	9681	TRUE	FALSE	FALSE
ZNF268	9682	TRUE	FALSE	FALSE
TMTC1	9683	TRUE	FALSE	FALSE
PHGR1	9684	TRUE	FALSE	FALSE
PHYKPL	9685	TRUE	FALSE	FALSE
IFIT1	9686	TRUE	FALSE	FALSE
C17orf74	9687	TRUE	FALSE	FALSE
UBTF	9688	TRUE	FALSE	FALSE
GGA1	9689	TRUE	FALSE	FALSE
ANKMY1	9690	TRUE	FALSE	FALSE
ZNF69	9691	TRUE	FALSE	FALSE
TMEM246	9692	TRUE	FALSE	FALSE
MAPK11	9693	TRUE	FALSE	FALSE
IER5L	9694	TRUE	FALSE	FALSE
MTOR	9695	TRUE	FALSE	FALSE
RFC4	9696	TRUE	FALSE	FALSE
SELENBP1	9697	TRUE	FALSE	FALSE
CYR61	9698	TRUE	FALSE	FALSE
ATM	9699	TRUE	FALSE	FALSE
ZBTB38	9700	TRUE	FALSE	FALSE
LOXL4	9701	TRUE	FALSE	FALSE
EXD3	9702	FALSE	TRUE	FALSE
ZNF205	9703	TRUE	FALSE	FALSE
GRAMD3	9704	TRUE	FALSE	FALSE
ACO2	9705	TRUE	FALSE	FALSE
COTL1	9706	TRUE	FALSE	FALSE
RGPD2	9707	FALSE	TRUE	FALSE
AKT3	9708	TRUE	FALSE	FALSE
ENHO	9709	TRUE	FALSE	FALSE
CNIH4	9710	TRUE	FALSE	FALSE
PAX8	9711	TRUE	FALSE	FALSE
STIM2	9712	TRUE	FALSE	FALSE
SEC23A	9713	TRUE	FALSE	FALSE
RIPK3	9714	TRUE	FALSE	FALSE
ADRB1	9715	TRUE	FALSE	FALSE
ANKRD30BL	9716	FALSE	TRUE	FALSE
VMAC	9717	TRUE	FALSE	FALSE
TGFA	9718	TRUE	FALSE	FALSE
NECTIN3	9719	TRUE	FALSE	FALSE
PNLIP	9720	TRUE	FALSE	FALSE
PTPRC	9721	TRUE	FALSE	FALSE
ST6GAL2	9722	TRUE	FALSE	FALSE
PCDHA8	9723	TRUE	FALSE	FALSE
ADAM7	9724	TRUE	FALSE	FALSE
SLC35A3	9725	TRUE	FALSE	FALSE
SMC1B	9726	TRUE	FALSE	FALSE
RBX1	9727	TRUE	FALSE	FALSE
BLZF1	9728	TRUE	FALSE	FALSE
ZNF766	9729	TRUE	FALSE	FALSE
ANKRD1	9730	TRUE	FALSE	FALSE
LGALS7B	9731	TRUE	FALSE	FALSE
RPL38	9732	TRUE	FALSE	FALSE
GALR3	9733	TRUE	FALSE	FALSE
APMAP	9734	TRUE	FALSE	FALSE
TMEM189	9735	TRUE	FALSE	FALSE
GRK1	9736	TRUE	FALSE	FALSE
MAP3K7	9737	TRUE	FALSE	FALSE
IRGQ	9738	TRUE	FALSE	FALSE
KRT32	9739	TRUE	FALSE	FALSE
AC079907.1	9740	FALSE	TRUE	FALSE
KRTAP16-1	9741	TRUE	FALSE	FALSE
TTC13	9742	TRUE	FALSE	FALSE
LRFN1	9743	TRUE	FALSE	FALSE
REEP3	9744	TRUE	FALSE	FALSE
TDP1	9745	TRUE	FALSE	FALSE
NDUFAF1	9746	TRUE	FALSE	FALSE
SH3GL2	9747	TRUE	FALSE	FALSE
GNAO1	9748	TRUE	FALSE	FALSE
SLC6A16	9749	TRUE	FALSE	FALSE
TMEM165	9750	TRUE	FALSE	FALSE
SPAG9	9751	TRUE	FALSE	FALSE
ZNF346	9752	TRUE	FALSE	FALSE
ZNF486	9753	TRUE	FALSE	FALSE
DLX2	9754	TRUE	FALSE	FALSE
FBXO2	9755	TRUE	FALSE	FALSE
ARRDC4	9756	TRUE	FALSE	FALSE
ABCA5	9757	TRUE	FALSE	FALSE
CNTN3	9758	TRUE	FALSE	FALSE
SPDYE6	9759	FALSE	TRUE	FALSE
KCTD11	9760	FALSE	TRUE	FALSE
SKIV2L	9761	TRUE	FALSE	FALSE
HMGXB4	9762	TRUE	FALSE	FALSE
ZNF724P	9763	TRUE	FALSE	FALSE
AP000322.53	9764	TRUE	FALSE	FALSE
BOD1	9765	TRUE	FALSE	FALSE
KITLG	9766	TRUE	FALSE	FALSE
KIAA0196	9767	TRUE	FALSE	FALSE
FRMD1	9768	TRUE	FALSE	FALSE
OLFM1	9769	TRUE	FALSE	FALSE
DBT	9770	TRUE	FALSE	FALSE
ATCAY	9771	TRUE	FALSE	FALSE
FILIP1L	9772	TRUE	FALSE	FALSE
AP2A1	9773	TRUE	FALSE	FALSE
SMARCD1	9774	TRUE	FALSE	FALSE
BLOC1S5	9775	TRUE	FALSE	FALSE
KIF21A	9776	TRUE	FALSE	FALSE
FGFBP3	9777	TRUE	FALSE	FALSE
RNF121	9778	TRUE	FALSE	FALSE
WNT9A	9779	TRUE	FALSE	FALSE
COX5B	9780	TRUE	FALSE	FALSE
RPA2	9781	TRUE	FALSE	FALSE
N4BP3	9782	TRUE	FALSE	FALSE
ZNF516	9783	TRUE	FALSE	FALSE
TMC4	9784	TRUE	FALSE	FALSE
CXCL11	9785	TRUE	FALSE	FALSE
PRR18	9786	TRUE	FALSE	FALSE
ZSCAN22	9787	TRUE	FALSE	FALSE
ITGA1	9788	TRUE	FALSE	FALSE
GPALPP1	9789	TRUE	FALSE	FALSE
TPD52L3	9790	TRUE	FALSE	FALSE
OR10H4	9791	TRUE	FALSE	FALSE
AP3M1	9792	TRUE	FALSE	FALSE
NFIB	9793	TRUE	FALSE	FALSE
RP11-98L5.5	9794	TRUE	FALSE	FALSE
SLC2A11	9795	TRUE	FALSE	FALSE
GZMH	9796	TRUE	FALSE	FALSE
AXIN1	9797	TRUE	FALSE	FALSE
SGPL1	9798	TRUE	FALSE	FALSE
TULP1	9799	TRUE	FALSE	FALSE
ABCG2	9800	TRUE	FALSE	FALSE
NPIPB15	9801	TRUE	FALSE	FALSE
KIZ	9802	TRUE	FALSE	FALSE
HS3ST2	9803	TRUE	FALSE	FALSE
ZNF234	9804	TRUE	FALSE	FALSE
DNAJC22	9805	TRUE	FALSE	FALSE
CDK6	9806	TRUE	FALSE	FALSE
ERLIN2	9807	FALSE	TRUE	FALSE
ALPL	9808	TRUE	FALSE	FALSE
ANKRD20A2	9809	FALSE	TRUE	FALSE
KATNB1	9810	TRUE	FALSE	FALSE
THOC1	9811	TRUE	FALSE	FALSE
CCDC47	9812	TRUE	FALSE	FALSE
BCAM	9813	TRUE	FALSE	FALSE
CTD-2006C1.13	9814	TRUE	FALSE	FALSE
SLC22A25	9815	TRUE	FALSE	FALSE
GNG11	9816	TRUE	FALSE	FALSE
GALNT11	9817	TRUE	FALSE	FALSE
APOL2	9818	TRUE	FALSE	FALSE
LSM11	9819	TRUE	FALSE	FALSE
C15orf38-AP3S2	9820	TRUE	FALSE	FALSE
DKK1	9821	TRUE	FALSE	FALSE
PRIM1	9822	TRUE	FALSE	FALSE
PPP1R8	9823	TRUE	FALSE	FALSE
OR4Q3	9824	FALSE	TRUE	FALSE
LCE2C	9825	TRUE	FALSE	FALSE
NME3	9826	TRUE	FALSE	FALSE
TVP23A	9827	TRUE	FALSE	FALSE
TTLL8	9828	TRUE	FALSE	FALSE
VAV1	9829	TRUE	FALSE	FALSE
DSG4	9830	TRUE	FALSE	FALSE
BCL7C	9831	TRUE	FALSE	FALSE
PTGER3	9832	TRUE	FALSE	FALSE
TMEM199	9833	TRUE	FALSE	FALSE
LRRC74B	9834	TRUE	FALSE	FALSE
VPS37D	9835	TRUE	FALSE	FALSE
MATN1	9836	TRUE	FALSE	FALSE
AL133335.1	9837	FALSE	TRUE	FALSE
SDHA	9838	TRUE	FALSE	FALSE
THAP12	9839	TRUE	FALSE	FALSE
PKIA	9840	TRUE	FALSE	FALSE
DCAF7	9841	TRUE	FALSE	FALSE
CAMSAP2	9842	TRUE	FALSE	FALSE
FXYD7	9843	TRUE	FALSE	FALSE
LILRA5	9844	TRUE	FALSE	FALSE
VPS13D	9845	TRUE	FALSE	FALSE
MUC21	9846	TRUE	FALSE	FALSE
TAF1C	9847	TRUE	FALSE	FALSE
S100A8	9848	FALSE	TRUE	FALSE
VMO1	9849	TRUE	FALSE	FALSE
ERMAP	9850	TRUE	FALSE	FALSE
FAM162A	9851	TRUE	FALSE	FALSE
RDH8	9852	FALSE	TRUE	FALSE
UCHL5	9853	TRUE	FALSE	FALSE
CEACAM1	9854	TRUE	FALSE	FALSE
