CurrentGene,StoufferMetaP,StoufferMetaP_FDR,StoufferMetaEuropeanP,StoufferMetaEuropeanP_FDR,MetalMetaP,MetalMetaEuropeanP,MetalMetaP_FDR,MetalMetaEuropeanP_FDR,Number_missingPvalues
BRD4,0.5547130862001148,0.8750197075605609,0.8136638965981806,0.9377634880957662,0.0032188965508449237,0.03062215632969685,0.005933211036676918,0.038004792449353085,0
OR9Q1,0.023534496009128138,0.5567532002579383,0.04048235445294427,0.6049060122177784,3.224342519646472e-5,1.9949174184245356e-4,6.010934641271009e-4,0.0025153482395419095,0
CH17-140K24.8,0.651875118535035,0.8952099314896154,0.5938380720942672,0.8816922568530396,0.006759217314712425,0.010265833413156015,0.009911500417244111,0.01709399173303953,0
SH3YL1,0.23738858400436094,0.7684113287354182,0.34718012920079333,0.8213054614084921,8.172831483290938e-4,0.0036972510192810944,0.002656351061799599,0.009440941607937124,0
LHX3,0.5780903110769601,0.8808045646362512,0.8084275105719269,0.9365045212703347,0.007298442903724403,0.04674655363268952,0.010493585255135301,0.053864971743162265,1
SEMA6A,0.834274480718246,0.9410967960185561,0.9512899884666222,0.9787917885682734,0.01892888358258941,0.10297530443667224,0.022427422002203237,0.10982580762946452,0
SYT3,0.33819089007245373,0.8139055592073229,0.2188288935480325,0.7809877785143399,7.28325664935545e-4,7.2273123668033e-4,0.0024892463797366675,0.004366065391995609,0
OR52K1,0.7856682413371656,0.9254599095382038,0.8792109502578668,0.9565801467102162,0.007563533243776135,0.0289133209088164,0.01077761861299137,0.03632364894839254,1
CAMTA2,0.5246002038634844,0.867191855635254,0.19837755905930607,0.7710831131197379,0.004610136528536175,0.0031287655098802152,0.007547794153273694,0.00869355169444233,1
HGD,0.10940709595648837,0.6940915548311837,0.1092640823508344,0.7042035519263339,3.3187006933586236e-4,8.269533710285762e-4,0.0016612197864475664,0.004631385611273788,0
ARHGAP27,0.46219717162399737,0.8530619334425357,0.4433820341421244,0.8473537972295698,0.012203129400371071,0.02449678423687752,0.015581429883019127,0.03190706183874108,2
GNAZ,0.379578946666227,0.8289017001216126,0.4224764069555465,0.8418138545991178,0.003249735193138902,0.008265346864130938,0.005972356553000301,0.01483253521068257,1
KLHL41,0.23550870263907828,0.7684113287354182,0.04895178569034344,0.6197341704270759,5.519931507234383e-4,2.664198747391457e-4,0.00215316559064592,0.0028200007274572876,0
PEX13,0.030966735834133417,0.5619853250698329,0.0852626986518014,0.6762818406844932,5.0344687662064645e-5,5.715502147742867e-4,7.090431822353119e-4,0.003940043796787205,0
FBXO15,0.35197365207106746,0.8173625067048972,0.45432283047549016,0.8509765511757412,0.0016690251866207746,0.0068120826504647495,0.003959263301512437,0.013240868217680533,0
RPAP3,0.6345114023604742,0.8907840945352776,0.3406409313944258,0.8195692077755755,0.0049870127983729865,0.003378838289416478,0.007987367546770124,0.009035898727257222,0
NPRL2,0.24698405212695596,0.7726039035767844,0.040197427360532424,0.6046372923102337,8.171112119832669e-5,2.6139534438055614e-5,8.707809498547928e-4,0.001257920859105971,0
LACTBL1,0.10576432654531877,0.686505955823026,0.17066063274466797,0.7577281502766595,0.0010217488579276068,0.004695993456495954,0.0029965197922029027,0.010722397462988803,2
KCNN1,0.7629101135731938,0.9217627665036028,0.8139582268295236,0.9377634880957662,0.006415837997646168,0.020899192993064634,0.009545240602254255,0.028316259380206137,0
TC2N,0.6100376010109821,0.8853904203279598,0.7344611660494417,0.915364436405701,0.00764121325171627,0.030092945526184127,0.01086254898227145,0.03748447353520134,0
DGKA,0.6182000101873304,0.8864966178713141,0.676220239887441,0.900940565874525,0.00363558704800497,0.02162068285293058,0.006423983515085763,0.02904287091265027,0
CARS,0.17023040961401648,0.7338221374938755,0.13331976004158033,0.7230260874279044,6.930295735403903e-4,0.0014602806788350934,0.0024248457928536843,0.005964956848748343,1
KIF16B,0.5114281178734633,0.8641059802768185,0.4851312610976735,0.8589363794489323,0.005643353282442959,0.00989259274958443,0.008704833619988764,0.01668676428635949,0
ANKS3,0.5526771664003931,0.8746264285723588,0.3243980174122698,0.8160764626922068,0.0015268820060702958,0.0018754967940307233,0.003762870692552943,0.006745100655863762,0
EXOC3L4,0.3990080806149826,0.8366972959662639,0.3722693039408527,0.828227561973922,0.003110862217167061,0.0063307369539786235,0.005802858839919485,0.012702998096580117,0
HIST2H4A,0.7152491812025915,0.90743999182665,NA,NA,0.7370730579426832,1,0.7520651940657449,1,12
CAND1,0.42572361265586395,0.8450244744681075,0.6481785011728891,0.8967233852725182,0.004229051454428535,0.027199818969446742,0.007100164569598821,0.0345830770449578,0
TRABD2B,0.6698520766913082,0.8993335584249957,0.6314842526337325,0.8914984268781774,0.004355015847069823,0.007219142031841165,0.007257452288102337,0.01368262185852377,0
MS4A10,0.03410574971566606,0.5684598050092732,0.10344542074091834,0.6958175699762444,2.3957825579640495e-4,0.0026569794865030534,0.0014143529994991182,0.007971365626629177,1
MRPS17,0.4784321838195998,0.8565220171359648,0.564700275087143,0.8748976915444254,0.005601888895357941,0.020032824221855216,0.008655869733776819,0.02744732252599414,0
AMOTL2,0.2705648530368606,0.7840773200780328,0.1258459771398851,0.7160818906075528,4.2900580724405994e-4,3.802375452207342e-4,0.0018912875919922325,0.0032875155442791057,0
FOXO3,0.5596353144523729,0.8760822390663486,0.7263962567066498,0.9139632761028519,0.0019357657602783436,0.011387519565886595,0.0043214887968123184,0.018346067738842245,0
RASA1,0.6001067947031533,0.8832978828455677,0.5101451882705708,0.8653930598194401,0.00698845585821459,0.010222955238912992,0.010166165791249022,0.017049831773469956,0
AP2A2,0.027447780030200947,0.5567532002579383,0.0598806460930683,0.638381655849909,4.626827629466042e-5,3.564185050090029e-4,6.927370145702104e-4,0.003209803375311972,1
SHCBP1,0.07994188002705462,0.6617569309687628,0.2650462197784459,0.7977433442677255,5.21417158873472e-5,0.0012390731250077232,7.160075578298234e-4,0.005538285888806975,0
LYPD5,1.5410147927772143e-4,0.10995140546465423,1.3854047921918612e-5,0.020316224356991985,5.471636829357789e-8,3.438878628769295e-8,3.520903961125714e-5,4.583779577961701e-5,1
DTX2,0.28231184531331127,0.790501001861874,0.3450056548962277,0.8211741399081247,7.092059126760262e-4,0.002545290626158052,0.0024494709488149776,0.007805683060409611,0
L3HYPDH,0.3350287158737625,0.8130072527791197,0.31847308628426163,0.8153056138815072,0.003069548644797063,0.005903297473835935,0.005752503483554782,0.012200845515478167,1
KRT73,0.5684736106599968,0.8784351066940942,0.602011636585528,0.8837393925770829,0.004440952071254093,0.010895258462532802,0.007359089052932444,0.017790638624209296,0
TSC22D1,0.27957903627841807,0.7889922392765195,0.19972245792613216,0.7710831131197379,8.38612388819702e-4,0.001450335896898786,0.0026902777699440365,0.005941298092530531,0
PRR16,0.05764867228189131,0.629798443487256,0.06578880273557171,0.6404639907565685,7.043784372817022e-5,2.7030461066704516e-4,8.159159539487178e-4,0.0028248062219097527,0
GREM2,0.9575603181171486,0.9802584570174477,0.96734219078499,0.9849182062195417,0.029162027210889417,0.07545916144515119,0.03269995131489049,0.08222255119280429,0
DACT2,0.7717029062680122,0.9231283364832146,0.77042734375073,0.9263373460818751,0.015295929087935803,0.029809462666086244,0.018745474007353383,0.03721894706355114,0
PDP2,0.979701106878207,0.9892620358963183,0.9579688621821663,0.9810167824166264,0.05874147058306613,0.0674236174406823,0.062474329337204884,0.07420773371044367,0
ZNF99,0.2241363178532212,0.7650949674467956,0.1875243819860239,0.7675731227702685,7.610333857661165e-4,0.0016839528622702331,0.002554712000680248,0.006379749272181121,0
DDOST,0.4468360173893971,0.8508855542391713,0.33887849248889745,0.8185590170303827,0.0029418371286286027,0.004252887766386536,0.0055926673448796205,0.010168243255418213,1
MEOX1,0.9884981256771627,0.9937478312164443,0.9984045212253218,0.9990159481117197,0.1251754921207121,0.3543991723028515,0.13051178111881823,0.36819078912946845,2
SOS2,0.7967459552604127,0.930608168676288,0.8131964606424716,0.9376737501626508,0.013263766811090098,0.032675382789003234,0.01667667109970033,0.04002069560419988,0
IFT52,0.3383196019704011,0.8139055592073229,0.4197916358389153,0.841313601288967,1.7877955561928092e-4,0.0017274964638861392,0.0012202973059719225,0.006457694613898086,0
FDCSP,0.6411227786320244,0.8930486069593415,0.52692250341142,0.8691257554458596,0.007080382074706517,0.01192972499973122,0.010259901374134052,0.01892388628187558,0
KPNB1,0.06697915377930021,0.6373847578071625,0.1970174017134556,0.7710831131197379,1.0220573080530778e-4,0.001537940344943108,9.648219329160147e-4,0.006125249893888516,1
UBXN2A,0.1342417006996723,0.7158952013878888,0.0885402636496784,0.6793667271052726,5.584600769931085e-4,8.376843649391927e-4,0.002166165765281313,0.0046548179650501495,0
ADH7,0.8556556678179815,0.9472374202568153,0.8566483190564105,0.9497045447008162,0.005101597248024302,0.018333037031668477,0.008114635718153896,0.025703756441920918,0
GHRH,0.6236530622675569,0.8882337588468864,0.506717472660959,0.8643118490703675,0.0034712815375858167,0.004310002480056704,0.006239996875872976,0.010231334338898623,0
QSER1,0.44080890216923624,0.848408276634287,0.48372067954990206,0.8586905795347025,5.189066908396693e-4,0.0025844222851834167,0.002081694787735291,0.007864955033236748,0
KIF3A,0.13042946498535088,0.7116356021220389,0.08343718345396084,0.6719645389909503,2.1040033198045153e-4,2.688279806605205e-4,0.0013276439196272076,0.0028223820737910284,0
ALDH3B1,0.08004293837943553,0.6617569309687628,0.06818047443922125,0.6415746948147243,1.3202606825587362e-4,4.227037710958504e-4,0.001075586511769654,0.0034570058743023653,0
CTNNA2,0.1359839802928434,0.7158952013878888,0.5899357612763687,0.8813737356480287,7.913651627685546e-5,0.007457188690554783,8.615549083733137e-4,0.013935369332509794,0
TFF1,0.25636347100570006,0.7762790004184181,0.20023977762015108,0.7710831131197379,0.0011759046631103925,0.0020180001803965348,0.0032415654232562183,0.006972394254097341,0
SDHC,0.6786046883031076,0.8998561484732349,0.8625308458326555,0.9515263253222636,0.013941107499600326,0.07410790248540795,0.017352143213698792,0.08085404398270567,1
FAM96A,0.6290469717109175,0.8894404772001248,0.49535676713020227,0.8615933305898656,0.002929740149207314,0.0036356059447684897,0.0055799021151620425,0.009364996998939673,0
SEMG1,0.1622194566188908,0.7289158695934939,0.1942509736855164,0.769127279447068,5.224481606611892e-4,0.0015917562651452414,0.0020881141842147037,0.00622577374043229,0
ESYT3,0.007802425460788936,0.42098670546230027,0.028717561424943,0.5676112199717588,5.054364198362368e-6,8.910393543561003e-5,2.822583548758618e-4,0.001900734392001452,0
RILPL2,0.18310913030288103,0.7410268760788964,0.2503190481312346,0.7961060187565476,7.956662514147104e-4,0.004240699772608248,0.00261484701098908,0.010157150815615941,0
BUB1,0.4118684646371179,0.8409170028046637,0.4890391397431968,0.8593264890587882,0.0010167719476277368,0.003617648180661444,0.0029884991832857455,0.009345090351512072,0
HSPA14,0.07026327817242983,0.643815114087669,0.23301319234923568,0.7865670451217847,7.955093308873824e-5,0.0019320316383240176,8.630813734703164e-4,0.006839301512777908,0
AANAT,0.37992231197101956,0.8291021917729579,0.5383845510024915,0.8694859509285342,0.001267267154834254,0.0063259670139936145,0.0033871204158501186,0.012698799307346801,0
COL9A3,0.055876982968080385,0.6289964270386875,0.05535132526228623,0.6304368624455453,5.236492037930727e-5,1.4682267596793626e-4,7.168252672734135e-4,0.0022126364703141275,0
LRRTM2,0.5080550624441598,0.863162258747184,0.5745546857748671,0.8780668615597716,0.004904071692053878,0.013209652031506987,0.00789047961406801,0.020352156254949794,0
OR2A42,0.351133383954159,0.8172992980845174,0.297656517759484,0.8070279173659927,0.001341519168336044,0.0027219735258579426,0.0034919917980637356,0.008069062425104856,0
GTF3C4,0.3821542740340922,0.8295511277330264,0.6116180242663242,0.8875313031943453,0.002429722396896294,0.017048441944873212,0.004970481077043395,0.02439918514711857,1
CALCB,0.39040902488119944,0.8326247181326736,0.28429400499362534,0.8025942131564195,0.002271198445564862,0.002813841964591922,0.004764793051454287,0.008205829801726811,0
WNT16,0.6936725673141438,0.9044124807728704,0.6218416133045798,0.8899093383869082,0.006943480591007601,0.010989050184403725,0.010116512438225549,0.017894124388408195,0
TPX2,0.5731894534469926,0.8800707433855658,0.2967030991356843,0.8070279173659927,0.00747558251156602,0.006461834702215271,0.01068452386182075,0.012837676714365929,1
KCNN4,4.266349176614171e-5,0.06595420297947457,1.1214107986075395e-5,0.020316224356991985,1.9873221744356824e-8,2.4219828133210224e-8,2.116388641574729e-5,3.7663851066153e-5,1
ICA1L,0.9123466385331584,0.964823993354727,0.7817401068946318,0.9286374871993992,0.055495284842069,0.05225084841114557,0.059197296812498544,0.05925213187897348,0
TATDN3,0.16585000922021406,0.7317971072158215,0.36464988940970067,0.8266716022150039,8.394106109521149e-4,0.008082934559467504,0.0026913898065389027,0.014645658977980685,1
CTD-3148I10.9,0.2857645040215425,0.791803338239091,0.1324208147164628,0.7229553274788738,0.0014858847805279836,0.0012255562027146136,0.003696093826903853,0.005508971129304127,0
TMEM86B,0.5880831192705439,0.8823203248326414,NA,NA,0.6762730283547036,1,0.6930220198861682,1,12
ZNF316,0.8274939002537716,0.9394063609086173,0.6944375602530268,0.9061554502569878,0.017740416111615896,0.018002897938224852,0.021241829006022728,0.025379774754492258,0
MAGI2,0.6140212718286496,0.8856094397211383,0.4610132359293318,0.8520969651746072,0.011690444264704017,0.006922617894343149,0.015045198649906322,0.01335394664051822,2
ZNF175,0.4179621857906216,0.8432070282282564,0.36780916503366085,0.8268287268221544,0.0029798350450805046,0.004879819019721792,0.005639624926597089,0.010944574403083256,0
HYDIN,0.6518301806909511,0.8952099314896154,0.6819304749310608,0.9024582239531552,0.007033532383744726,0.01898461147618218,0.01021581162928552,0.026357550387399425,0
ADAMTSL3,0.8226866536054958,0.9374484097687684,0.8530552260216218,0.9490536414290688,0.014633539017683907,0.03206272095000566,0.018067782956794985,0.03942037393912608,0
TNFRSF21,0.9446532093807646,0.9758422593708901,0.9064770146056502,0.9633322834932898,0.0464518574488962,0.059415997559983356,0.05007166721235283,0.0662976519054562,0
EMC4,0.8712048299097676,0.9520895905541147,0.9144129550353657,0.9652166582986215,0.02769865150437723,0.07386205367934011,0.031226033693178484,0.0806235250181426,0
SLC38A7,0.3907696204356929,0.8326247181326736,0.39237663393944033,0.8360622693294085,0.0021855818289820434,0.0046112762803700085,0.004660626501043756,0.010611641523090978,0
KCNMB3,0.5901465573240531,0.8823203248326414,0.693335714697269,0.9055987872061525,0.007107499712554804,0.024107695749616232,0.01028561862241064,0.03151479582371899,0
STARD6,0.030764142206725527,0.5613010406766691,0.017816686168226722,0.5190677359714984,4.866148803645792e-5,7.967316636272421e-5,7.02842127127199e-4,0.001815361364462511,0
HIST1H2BL,0.5064507199471951,0.8631252593695494,0.679926976470097,0.9022145408307793,0.00407155006325776,0.023139976751019958,0.006925457636537514,0.030529389841545074,0
RP11-1021N1.1,0.2614664802380973,0.7800922290577554,0.44568909518878086,0.8475313376914163,9.301553347837925e-4,0.006545823596561033,0.002851967500685907,0.012937684647748958,0
LYPD2,0.31596454171901206,0.8033796893406514,0.14971563680277805,0.7385958624586844,4.148580653638305e-4,6.577868411966899e-4,0.0018608385008120037,0.004209519973789928,0
CD5,0.7387518173932885,0.9150687001190817,0.8403022861311846,0.9450432938666135,0.0039831010194235185,0.014787191434234346,0.0068263328270706525,0.022019133366920456,0
UBLCP1,0.6341012880758514,0.8907840945352776,0.7279467354690885,0.91451186237483,0.006804198667078021,0.021760373208519816,0.009963540909997789,0.029181252993834794,0
TTC33,0.16648882566594483,0.7317971072158215,0.07172494274632012,0.6491750945905927,2.8041386419600016e-4,2.2421769523356034e-4,0.0015264823258769695,0.0026039072199929942,0
LIPF,0.48137286865471784,0.8568363161018682,0.7809871774518538,0.928413422868058,0.002504385598538552,0.030808667894124626,0.005071000396519957,0.038190550788644854,0
CANX,0.33706995565574427,0.8134097024890626,0.31622405979007984,0.81351907339023255,8.325507687152965e-4,0.002054593525615266,0.0026823601338045837,0.007013974110703407,0
MYO9B,0.14453784157625507,0.7192017768825154,0.11066671501377463,0.7057038260742424,2.2857654177887342e-4,5.37612787820763e-4,0.0013822693876110205,0.003846905222162653,0
ETHE1,0.1746837111491563,0.736518284388393,0.10299815708850078,0.6956245328924404,2.237789483781405e-4,3.3470777885392683e-4,0.0013673670450833266,0.003119871059537027,0
STARD5,0.4991164914680742,0.8626370021166951,0.475236486984078,0.8559066214153721,0.0016522069864338732,0.003125029676472838,0.003936146377357654,0.008687051808827593,0
DHRS7B,0.22033737977957557,0.7620329979919996,0.24408169008078637,0.794541162272298,3.348770493077899e-4,8.87014116914889e-4,0.0016705858726452842,0.004803415680716409,0
USP36,0.5398514976097407,0.8714571120917421,0.3146263299241705,0.8121182001618723,0.006705449623253704,0.006570394729429123,0.009848134378997118,0.012969127993005805,1
MKS1,0.37636350742114066,0.8283212037216254,0.4405068645525636,0.8472375194277503,0.010294428284187156,0.02821942184522029,0.013592607812298629,0.03561254014023506,2
IFIH1,0.2274851600438604,0.7669128030084983,0.4094195445676294,0.8375742927927784,8.497999827241133e-4,0.007242665066592695,0.002708011864346769,0.013712145710268032,0
CENPM,0.7252943902981952,0.9105966717414247,0.8857531428798575,0.9577639099999034,0.008544948583600049,0.04827825599597322,0.011782325866791411,0.05534249862650386,0
RP11-134F2.8,0.5662786234821618,0.8783442060138957,0.627894350504143,0.8913749429310721,0.005912024109823124,0.022716728784273513,0.00900092044655375,0.03012737433961067,1
CENPJ,0.6887865595974969,0.903461882309644,0.6648708807396548,0.898155310336683,0.018979484440608263,0.03191131311744479,0.02247738523489184,0.039280805678406146,0
MYO1F,0.4330531730096174,0.8459761411088094,0.36830809078226157,0.8269333311217473,0.001534167650011523,0.0027874344457772342,0.003769829232127274,0.008161982456088023,1
ASIP,0.2683044194526206,0.7834590406525366,0.31870847467708685,0.8153056138815072,0.0017405390691126548,0.005121729106317676,0.004059141976384469,0.011235051939931134,0
TUSC5,0.014350290642567709,0.48029410979566317,0.05955882297538875,0.638381655849909,3.475197422257631e-5,6.007852655439154e-4,6.199871806572625e-4,0.004031196182915384,1
ADRA1B,0.7263561578614165,0.9109969107583749,0.43012911682765376,0.8445431822701994,0.007465831574024497,0.006479794827182717,0.010678307887090607,0.012859667262581802,0
NUDCD2,0.5268266426735644,0.8677227246947787,0.5849474038641955,0.8799699575484838,0.002305704901191317,0.005877214341224899,0.004810684163811624,0.012168500701386647,0
PI4K2A,0.6104550453794794,0.8853904203279598,0.5242650493609187,0.8686660294917565,0.003198572130325566,0.005128850225261425,0.005911513768842765,0.011246903995713901,0
AHCYL1,0.7816082536355903,0.9246151229595504,0.7207610139471126,0.9119798683008428,0.016531165259843328,0.025555631163721903,0.019996634142343706,0.03297791529951002,1
RBM19,0.5825801902576421,0.8811852274260397,0.5873137092987852,0.8808198928615603,0.005301782428800597,0.010622067205539614,0.0083300969860948,0.01749500407083625,0
RANBP2,0.6695366734004905,0.8993335584249957,0.7314533547469619,0.9148437127991248,0.005250190584863501,0.015504743352665882,0.008275513683937644,0.022769655756992056,0
UCK1,0.0048182728440547586,0.3693544608680158,0.03595663865672874,0.591966610276912,3.250331650656762e-6,1.7793807800518718e-4,2.393404841542029e-4,0.0023957449304868672,1
FAM83A,0.6907930897509218,0.9040495666997778,0.7709479017830774,0.9264054716017416,0.014082288915199522,0.04148705111669362,0.017493648878081365,0.04868812407324191,0
FAM114A2,0.6112873033243567,0.885529355522198,0.467743246865825,0.8533610771203678,0.007328894228676687,0.008310860627056441,0.010523583810505974,0.014885206849169809,0
EDDM3A,0.11603481871561558,0.701377155699767,0.04016449778467208,0.6046372923102337,2.0027607637455825e-4,1.390633848903464e-4,0.0012949937149083963,0.0021702269884668985,0
YWHAZ,0.3027567779665202,0.7984545290445384,0.17345938790954485,0.7593417002638722,0.0012445863177547784,0.0011626174740145853,0.003354307521031473,0.005381687756700654,0
RIOK2,0.09253808109087139,0.6745280716372318,0.09320729225841648,0.6841722147043121,2.0714730705457298e-4,6.811820004271057e-4,0.0013178433577090043,0.0042670001171799055,0
CAP1,0.33485664915378754,0.8130072527791197,0.18253913760655474,0.7654276086256572,0.001282637608801094,0.0011511494732327158,0.0034076452758879864,0.005350122083977367,0
PROP1,0.4580573625404282,0.8529410453868627,0.366677580388502,0.8268287268221544,0.0027406986382674248,0.003847424454692627,0.00536271126021898,0.009617575373719617,0
CCNI,0.5631828951360489,0.8776405168097737,0.5661356158234355,0.8754178280554775,0.0010516678835011562,0.0024373733424026328,0.003043606447582983,0.007622561411525982,0
TRPV1,0.26619255906704564,0.7817800356524116,0.16443917154294918,0.7511315974033032,0.005590983736269365,0.0076141802824571435,0.008647604434523217,0.014098755041413195,2
PLOD3,0.01607255249848303,0.49289678797429026,0.018406951770386717,0.5194300904504452,6.832489282556523e-6,4.639036699079993e-5,3.2525786352496753e-4,0.0015082543364261342,0
CDC14A,0.392431779929055,0.8339165285104937,0.3634434515702385,0.8266295271925869,0.0026678079426687698,0.005398638510786327,0.005273166403785818,0.011551885477558038,0
TFB2M,0.5488375350335756,0.8729730868908395,0.7118410830913396,0.9107289141800006,0.010978653134096704,0.046704637086041355,0.014319301873351974,0.053826286602187357,1
ATP5J2-PTCD1,0.5170590552670262,0.864882885944531,0.66415814694851,0.898155310336683,0.0031887236312335096,0.01942638827812471,0.005898569754406079,0.026831162138856134,0
RP1-27O5.3,0.007415379328712123,0.41851561455077063,0.006658131504557425,0.4291231215561453,5.620218940935357e-6,2.797160723738631e-5,2.9133029349109635e-4,0.0012766979924094316,0
TMEFF2,0.013559323654244637,0.47370812261749956,0.0034968611759407403,0.3837494451704785,1.45781566595063e-5,1.0219407578394207e-5,4.439407757826812e-4,8.901308791363067e-4,0
ANK2,0.876752194408029,0.9544071983589286,0.7588382757105832,0.9218384811994802,0.031601768842428934,0.03558386849341782,0.0351442555642769,0.042920985712343734,0
KIAA1147,0.397717200272452,0.8361346081430482,0.5719977625485716,0.8775488672879139,0.0021766310299672275,0.01392269285441935,0.004650126641352104,0.021076609990777928,0
OTX2,0.8127317737579072,0.9345818999283356,0.8099500428282949,0.9369672607518714,0.020963101191960827,0.03799535714103952,0.024493922192923484,0.045305695186529285,0
GDPD5,0.546035138279284,0.8723783230286947,0.6211382024455561,0.8899093383869082,0.009601191456239283,0.02841001992289921,0.012878653950897158,0.03580352446782325,1
AEBP1,0.637488577384152,0.891756625281646,0.48176681267539784,0.8578793522075768,0.01049297717493515,0.011241989583601873,0.013802033344714517,0.01818917291662546,0
ORM1,0.6182964881021668,0.8864966178713141,0.39159413791768816,0.8359199818551495,0.0037016659496888604,0.0029452012617974042,0.006499509624307849,0.008393463767013037,0
CALB2,0.45380790186217607,0.8525158742157132,0.34070481860084767,0.8195692077755755,0.0017826339273890118,0.0027271832544522967,0.0041104326849136725,0.008079372394242628,0
ARHGAP29,0.29668462078512037,0.7962650619214834,0.25072769413153584,0.7961060187565476,6.496274112418885e-4,0.0011003037643553338,0.002349464519312159,0.005247321376599766,0
FOXA3,0.39335888548149234,0.834136090011994,0.33484591368140587,0.8183299575374472,0.006769601440796422,0.011345477377868363,0.009924387814180377,0.018303618340831808,1
RBM8A,0.8792587923924229,0.9553191935911932,0.8896269064507594,0.9589739132946633,0.026200024261143855,0.0590993551368369,0.029722019015143326,0.06596800252473463,0
ISLR,0.10983212344780721,0.6940915548311837,0.11377245686882789,0.7062593698148159,5.43921922879406e-4,0.0016994301906257756,0.0021349401552599656,0.006407295714050064,1
INPP5F,0.8262097351250461,0.9388110167700119,0.7254292877669271,0.9138670070116339,0.02865445107482975,0.03395746387309093,0.032177200114779037,0.04128902830388426,1
UGT8,0.21384730346201014,0.7589131889307239,0.2686035454111116,0.7977433442677255,3.1325319179391055e-4,0.001158350758628029,0.0016068218284953724,0.005373100548535334,0
TTR,0.8730506299948652,0.9527677641308178,0.7882714101668962,0.9305485750364286,0.02183159457791901,0.0336900141382208,0.025367334148103778,0.04102645222091741,1
SUMF2,0.6415642706564144,0.8930486069593415,0.7130358233197542,0.9108674622946332,0.012212837987685172,0.0377553256855094,0.015592759283538109,0.045082680612828954,0
MFSD14C,0.8443453909832904,0.9441676456553076,0.7097726105628609,0.9097172313453157,0.019025508495704186,0.02133654254292051,0.02252617308789644,0.02876056200472693,0
FAM43A,0.035271418898909244,0.5708005427229761,0.045030192560087445,0.6103812715184934,5.467240446848716e-5,2.0165855054937834e-4,7.272115247698599e-4,0.002527798800529327,0
ZNF610,0.24428394264999317,0.7722267453195215,0.19300587790143905,0.7686525274734922,8.640664137542688e-4,0.001788764083790081,0.0027363048752761195,0.006574264685179662,0
GSTO1,0.11288476834320131,0.6980107883506307,0.08148674107861208,0.669371659711169,2.076883987311057e-4,3.5656650163687283e-4,0.0013178661393098148,0.003209803375311972,0
PITPNC1,0.6138358832468126,0.885529355522198,0.7054036509792537,0.9089109863040382,0.015218931887418637,0.05009383224260007,0.0186621427225075,0.05714291848396356,2
ZBTB7B,0.7087043950755754,0.9071517805340306,0.7977175479362297,0.9334143856204946,0.01620095238296472,0.048683388494889374,0.019662199038664455,0.055715680262393166,1
CHRAC1,0.5551036381132423,0.8750197075605609,0.18109139746622968,0.7636246590126399,6.920698894052348e-4,4.1794868523180784e-4,0.002423480437872319,0.003441273138949677,0
SRSF4,0.6617954527365928,0.897521484805703,0.6607064440801234,0.8977000147863006,0.008247525115065183,0.015630898765484458,0.011477701836593232,0.022896895551846905,1
CSF2,0.5444315843261168,0.8722445165168297,0.7639084161556124,0.9240006705407378,0.003893398321206884,0.026648132504691002,0.006719199673729924,0.03402951082236823,0
SNX30,0.7240548459097879,0.9105063055359776,0.7243715612900221,0.9135367720598426,0.003915604608958174,0.01018578009813414,0.006745047319096141,0.01700824009372617,0
GOLGA6L2,0.34806625839989813,0.8168578068699917,0.4005431144581846,0.8368214177204085,0.0071058509415886225,0.021102695855637288,0.010284827768633,0.028529322114803617,2
CNNM2,0.20195271772362186,0.7490036996042118,0.19496254968053517,0.7701234956941228,8.387666108932001e-4,0.0019413094571708405,0.002690310025073566,0.006854640639596036,0
AGBL1,0.2713866022171565,0.7843684378571548,0.2963682838446289,0.8070279173659927,6.650116616500738e-4,0.001651891500202837,0.0023764424776047542,0.006329763302933294,0
RBAK-RBAKDN,0.8932393737257824,0.9584291539024498,0.9510182991840133,0.9787862309129045,0.030329689186497897,0.09260995868669823,0.03387290262189462,0.09951597599058366,1
SMARCA4,0.3577313439535329,0.8192499666147953,0.41479185690163217,0.839284997036334,9.487196973921815e-4,0.0034494799409110514,0.0028759029033520954,0.009133193129588697,0
RGS14,0.02473754003346426,0.5567532002579383,0.07945429877678578,0.6617218721711966,2.3473901716222314e-5,3.9889831375202145e-4,5.462520902636636e-4,0.003364159995237325,0
KCNH5,0.45147257948366254,0.8524551372325444,0.38055814527381293,0.8323743302197776,0.002990918203022349,0.0048237024291109916,0.005656011814612895,0.010875330558129783,0
MRGPRX3,0.6840071994672173,0.9025547732638416,0.7804857324738841,0.9281970717285486,0.0065673531663508694,0.02177184988238851,0.00970905914428048,0.02919285795731126,0
TMEM218,0.7552262948663762,0.9196769047507899,0.5990721319149321,0.8832815262403805,0.006475419726734895,0.008359006399600499,0.009607076444633477,0.01494705044298054,0
ZNF660,0.48817689595507946,0.8601178593672886,0.2392782925570556,0.7917063240294477,0.002222707157100319,0.0016115555369337607,0.0047056829313678284,0.006257769762061371,0
KIAA0825,0.9317157671052004,0.9710803525798399,0.8313394193140076,0.942774616638084,0.05096167007137624,0.0490398388870769,0.0546298095819136,0.0560605509355392,0
TAF5L,0.8905428317881716,0.9574177946269158,0.9020867904824147,0.962040304091869,0.03337666587141559,0.0672619771993873,0.03692009258011182,0.07405166705119566,0
